Id,SalePrice
1695,165839.61754127653
1696,279483.0128794459
1697,169294.70315750575
1698,343239.35223145323
1699,313958.2843458705
1700,265207.98573588574
1701,270330.3308153837
1702,238033.66613635552
1703,242915.06025047915
1704,262670.3897977884
1705,251005.2250852421
1706,370600.02133901196
1707,217881.59467097794
1708,204140.77335921224
1709,256652.9147704404
1710,217576.5280393301
1711,283956.35314619885
1712,260693.03910253986
1713,283359.67787912936
1714,233507.89712164176
1715,210959.78245744808
1716,173638.3200476656
1717,179927.76506135694
1718,134466.52156321862
1719,209832.7096344514
1720,224090.3872286832
1721,159846.52950183165
1722,122584.17747574982
1723,151074.28597329356
1724,202790.11572324784
1725,244564.86911762416
1726,187121.2629590487
1727,151768.05063873672
1728,175420.4793739166
1729,167416.10536290472
1730,151412.04130167086
1731,119208.44475920348
1732,127985.21053494092
1733,115646.07202991613
1734,120548.9838500581
1735,122128.29143627622
1736,108745.78086843133
1737,301652.11955587816
1738,267642.48242773087
1739,231037.7474516306
1740,212711.98163140033
1741,192506.01013699773
1742,176181.22424073907
1743,181429.331328115
1744,334876.4039045675
1745,222765.3311241281
1746,183225.64993164237
1747,221474.67144454556
1748,210972.57897111325
1749,143447.6266654863
1750,123237.29489633391
1751,243178.07922188487
1752,114285.89759541396
1753,151209.64642445187
1754,199304.67516339893
1755,168366.48923743653
1756,126821.24688091344
1757,122455.65971783415
1758,147704.60286605853
1759,168580.2840992529
1760,163956.76915747472
1761,147197.27916806718
1762,176404.32842042577
1763,201850.9967104516
1764,117297.34702625456
1765,170200.74923393695
1766,199888.58286498644
1767,220637.50967436703
1768,144475.99733632285
1769,176444.1498433858
1770,155008.910257895
1771,120131.66078924076
1772,137063.5935382746
1773,122099.9926017108
1774,141845.9163139295
1775,148627.20091924304
1776,136928.7844940608
1777,112458.1539876685
1778,136244.42344282198
1779,127925.36557494069
1780,181455.60044185314
1781,131466.86614828958
1782,81906.9387029462
1783,142019.59402842014
1784,108471.98828138529
1785,134470.0604349908
1786,140702.61886644902
1787,170459.76956515494
1788,58585.77850523107
1789,100084.10081981473
1790,82981.27320191188
1791,175523.75374313752
1792,157618.87864999007
1793,127904.07625512037
1794,151363.9002420037
1795,135865.6878964836
1796,122321.4302044439
1797,113149.05967359406
1798,119049.33241759981
1799,109307.35465963212
1800,134280.31318820608
1801,123081.14880118337
1802,129923.16528294311
1803,151221.900690783
1804,140016.69596080572
1805,132254.71194723065
1806,115912.3917602333
1807,137368.93711313308
1808,125183.49890842165
1809,127405.93752919808
1810,141247.35229484842
1811,97556.3371260502
1812,104223.11647945891
1813,127751.80082289022
1814,99186.74050536625
1815,50062.76255835223
1816,100036.0329551975
1817,118297.53287703055
1818,157275.3673122981
1819,123021.69211670826
1820,60689.414486385715
1821,114597.51227382457
1822,159042.7170291073
1823,51807.38456852195
1824,138449.8881195966
1825,137690.10374817016
1826,104425.59338174187
1827,103839.08973393343
1828,130743.55002842365
1829,127875.84121458462
1830,149240.96566946403
1831,137017.12111883576
1832,69345.4745464734
1833,145613.76510522753
1834,113375.22424321869
1835,105816.94976889213
1836,123213.67350902595
1837,89430.81078187475
1838,127806.02974804293
1839,95003.16619455446
1840,139528.6162288906
1841,132745.27977580135
1842,93542.74581280237
1843,126601.54085679271
1844,145348.4272866478
1845,143565.70236055556
1846,163563.67424998552
1847,183567.32686315084
1848,51451.923886478275
1849,115702.31471212451
1850,120502.10308059143
1851,150347.34400009373
1852,128918.74017707078
1853,121337.92846735171
1854,163094.90840711893
1855,158733.37335164731
1856,227620.5986962246
1857,136848.27486420143
1858,137830.70865416722
1859,119152.32408848086
1860,149281.00452680248
1861,117638.45530101727
1862,315374.8307148944
1863,289834.1326761952
1864,289928.5707992586
1865,352249.0853862907
1866,325271.43710575084
1867,222940.41918945438
1868,267938.1690394854
1869,196510.9773895854
1870,225553.11109124337
1871,256483.8388726373
1872,177755.9392622809
1873,252146.16238137538
1874,155826.19311887497
1875,202662.42429780262
1876,202930.7279450065
1877,209650.84201639902
1878,204555.17729422505
1879,129368.32463387476
1880,130423.50098708947
1881,244883.85661919892
1882,239510.75590554342
1883,184069.86354528402
1884,206101.88239330467
1885,235580.729699286
1886,279453.0677536431
1887,227010.62140144696
1888,253809.3761886267
1889,168832.70524281613
1890,112324.01263406446
1891,127734.13748333468
1892,96440.88893244203
1893,135024.56368803687
1894,129361.98988750683
1895,137785.5853276516
1896,131541.3363904878
1897,117838.9647011499
1898,111935.36588749349
1899,167511.2821559499
1900,149923.3520802286
1901,180794.5867195349
1902,166629.5395943894
1903,224546.64663695358
1904,143628.4648187502
1905,200222.57042733335
1906,135635.68218471005
1907,210840.07089490665
1908,106475.83730965426
1909,138482.9618798584
1910,120795.7425086728
1911,224985.9727035046
1912,321426.1986336439
1913,134869.027491963
1914,62166.73040081042
1915,294374.6568885871
1916,66663.87615787322
1917,241664.7715133609
1918,139773.70838074537
1919,174570.86100697995
1920,153913.89495393581
1921,376463.9214515377
1922,316604.7552706762
1923,237497.70526988927
1924,234353.65320355768
1925,195643.4652321387
1926,345746.0712624743
1927,134045.1542155045
1928,161144.97978451353
1929,126643.75679943613
1930,129688.66729949453
1931,139626.6748329279
1932,138774.77886072654
1933,195092.16711552907
1934,179560.57064869915
1935,176758.63293529823
1936,198706.24244339112
1937,183163.38548553106
1938,173512.6763602925
1939,247208.80923819877
1940,189753.30947426858
1941,164510.25961793924
1942,187280.4694934061
1943,220623.74926692215
1944,370694.4635344349
1945,396729.8819855535
1946,121889.35175102223
1947,266349.5919086739
1948,176858.7806073378
1949,258987.80347611714
1950,192239.14849173382
1951,244197.23370723633
1952,218413.9933056543
1953,172869.00058962355
1954,177005.52319873808
1955,133120.82286981714
1956,301591.8240752462
1957,149050.1674948826
1958,276137.59200121224
1959,146275.82208089696
1960,108295.60795035897
1961,117908.15691931402
1962,96605.20363187714
1963,105574.65354903671
1964,107936.4173528406
1965,143276.3656682378
1966,134803.3944572099
1967,285703.64097093657
1968,406653.258402675
1969,365614.70047640085
1970,400465.01704799035
1971,459826.1598784959
1972,373014.05446642626
1973,266263.9036824569
1974,341604.154072451
1975,501522.0412321895
1976,278970.0415921552
1977,349588.1742500245
1978,347111.7326588888
1979,317296.56968254555
1980,197333.7701039546
1981,332508.587678211
1982,210094.95906969436
1983,193791.26417009556
1984,175014.91873254845
1985,233585.29943250943
1986,210556.58054385413
1987,180046.06597890347
1988,171935.36630400544
1989,191236.85626660156
1990,208297.93635333065
1991,233810.32743584536
1992,215757.9513902255
1993,167634.52474043096
1994,229865.4742089213
1995,180642.885430624
1996,251847.49102670723
1997,313249.97505443037
1998,315404.82151298894
1999,292030.57676457294
2000,322502.51288210775
2001,287877.7547447035
2002,249981.4511939483
2003,238778.69226303225
2004,272733.45914095896
2005,234007.37394379883
2006,222122.9677681421
2007,241825.44746102343
2008,221716.22615681033
2009,204710.65701381757
2010,193557.4119894723
2011,136244.3274621884
2012,167292.3543877559
2013,185317.0938024846
2014,187013.76200561583
2015,218584.1937256336
2016,194869.07947162483
2017,194207.05325435384
2018,114964.94549048974
2019,130814.6054783513
2020,98122.10957271674
2021,98833.69362778962
2022,198294.7398856169
2023,147684.95219522592
2024,274203.5759503837
2025,337963.7000768429
2026,175311.78375040033
2027,163869.00125401287
2028,146902.8261370321
2029,165075.6564911771
2030,263701.90099119866
2031,233850.04419207855
2032,258601.68283377308
2033,250932.7756580486
2034,185516.47753769197
2035,220657.25000871852
2036,202357.93861748776
2037,218936.3981367486
2038,330019.1103088724
2039,242457.72109533942
2040,268941.26216661866
2041,313314.52411498467
2042,204562.5499979509
2043,179780.55804145674
2044,174861.08617985796
2045,211380.34148076244
2046,152736.26145539375
2047,143963.4014116532
2048,137407.3684358749
2049,148460.05027525817
2050,173447.11628807173
2051,105017.29824391847
2052,123332.50638766472
2053,148228.8423923302
2054,90463.55761745607
2055,162985.18119088488
2056,143850.35732878145
2057,111496.5327393461
2058,219922.63000605797
2059,132178.57227908712
2060,175363.252129486
2061,169966.15260421977
2062,130802.64149130888
2063,119466.84238892942
2064,139190.06717630872
2065,119265.6867374018
2066,169852.01499560787
2067,113762.62505921388
2068,147195.39506963533
2069,88196.09551762283
2070,120794.5126929699
2071,94290.67949841809
2072,133787.74788063482
2073,125655.66313261664
2074,167902.20019108526
2075,145508.0032507513
2076,118967.80191513726
2077,154271.77056854265
2078,126687.49354081175
2079,138552.76871522865
2080,116268.15967140287
2081,128522.48837121528
2082,117283.0067668423
2083,151520.64801029008
2084,109246.26965120921
2085,110617.77881803202
2086,96829.63123367267
2087,118143.75542502548
2088,94443.6062666879
2089,83943.12467403465
2090,120463.29539829951
2091,107387.44929669678
2092,113833.89354839825
2093,112032.0654970892
2094,108456.698045189
2095,152103.15548356454
2096,89371.02822416024
2097,100370.53235875134
2098,153554.65340426294
2099,45690.173723071304
2100,69823.78120467757
2101,109163.75236301936
2102,127934.90683488637
2103,104640.3032211573
2104,143343.5016181284
2105,133279.1730726601
2106,54485.56895561093
2107,188306.93282957596
2108,115720.1383409356
2109,106060.32464900166
2110,124536.05472878437
2111,128634.84521461013
2112,136331.8534839245
2113,114426.50651114424
2114,123010.66466547035
2115,171823.79746802256
2116,111746.94063259728
2117,146013.7259995829
2118,130931.88461554165
2119,116999.27478570415
2120,107600.83342888259
2121,90819.257797631
2122,118455.82477103386
2123,80287.14289883658
2124,158482.25437158233
2125,123891.22817513299
2126,157050.7996345747
2127,165775.68032806853
2128,127699.96565854865
2129,89427.20654820005
2130,125285.28355543023
2131,126934.8143376524
2132,108622.28939733889
2133,126109.92344802881
2134,118735.89342955861
2135,97049.53990265874
2136,81266.8757962794
2137,105270.12744510683
2138,139310.12366789716
2139,149526.35726648444
2140,135859.91423610147
2141,160795.8924620363
2142,127480.75476449767
2143,147650.20354940707
2144,124397.96250584602
2145,135362.04866197536
2146,178041.4006992957
2147,141922.2912885093
2148,132629.80185911863
2149,155119.55025971337
2150,248770.31557534332
2151,118603.19496559777
2152,173723.75504546097
2153,165934.49375705147
2154,101039.11288869784
2155,136173.12554196117
2156,250863.0886482686
2157,230464.94102189
2158,246326.89447835617
2159,222966.84620741353
2160,177257.76900580918
2161,221100.1922239883
2162,362061.7398370976
2163,334950.1845252767
2164,258295.56106068494
2165,215591.60348843766
2166,160707.1698119494
2167,221663.48683769308
2168,195179.18487372683
2169,199420.842894324
2170,217324.8388141659
2171,158976.84524556113
2172,131699.16135009317
2173,173349.7258891834
2174,218878.61090708143
2175,285670.0819126269
2176,311945.0415763231
2177,237498.23033141534
2178,212797.64513373488
2179,134241.23532783458
2180,213605.07122248964
2181,194575.42196358193
2182,214985.52531815806
2183,184212.30370678077
2184,119314.71245163934
2185,127288.43597494318
2186,146585.6916882106
2187,147871.1170320708
2188,149632.17963632577
2189,275638.65803718416
2190,78789.94996184362
2191,80823.30613612397
2192,87567.29124942193
2193,108374.59433513664
2194,97290.46465157316
2195,101955.58518559016
2196,101439.05347154838
2197,118147.05521198057
2198,170492.52688956188
2199,191008.12177737305
2200,148120.51104684034
2201,153173.06471674785
2202,211872.14553024378
2203,142319.32051795855
2204,187043.5508816275
2205,122539.49459357122
2206,144998.50290945164
2207,216155.27488501725
2208,260928.43556630294
2209,253397.32742952468
2210,121404.84589164256
2211,114811.93285367299
2212,120199.38321592972
2213,106802.85577594423
2214,135605.40108737466
2215,98445.58943143464
2216,145219.17699310937
2217,55333.09912832284
2218,77511.58898569961
2219,70145.8191546474
2220,64910.87982533539
2221,295044.80707036133
2222,285972.37982829555
2223,287841.9630533223
2224,208705.11019050804
2225,121862.27383261293
2226,178262.1933029276
2227,198366.86355261892
2228,259824.03516190202
2229,241259.6621072353
2230,145676.03788160573
2231,216399.31008486918
2232,178021.66577259207
2233,190016.47435453182
2234,247519.14398609818
2235,229851.89500625926
2236,242564.36615707452
2237,302984.8054360488
2238,200875.39771291785
2239,98757.07445417147
2240,153276.29392737927
2241,165669.6175769118
2242,124120.61662888688
2243,128818.61785695824
2244,103542.85330792128
2245,101684.52656372954
2246,145535.321353062
2247,110112.88907550286
2248,117729.9796806263
2249,113809.27021701417
2250,122596.80745174174
2251,101127.6594936584
2252,178510.12241494085
2253,157130.5802100691
2254,182474.06911754573
2255,182146.90740207356
2256,173759.62924580308
2257,205576.8752585556
2258,153892.37399175635
2259,168458.17005636252
2260,150412.23519362556
2261,196216.7135115704
2262,208019.54885094595
2263,380646.59902667784
2264,475914.8808622592
2265,164658.94554767397
2266,303796.7767552924
2267,358889.5948533044
2268,403940.6001483604
2269,143683.75217544555
2270,199205.237750088
2271,212264.0666344898
2272,198026.5543626218
2273,161225.7721140576
2274,187494.72765031137
2275,148206.7727273476
2276,189609.39859901043
2277,188008.45863323237
2278,145344.8019647296
2279,127129.6621280035
2280,110031.60351645008
2281,161139.23910609903
2282,182449.95759508802
2283,108182.87987086472
2284,115575.29937861334
2285,134972.34516772325
2286,127053.25693806217
2287,354173.0391054783
2288,279080.70737949596
2289,361540.367704641
2290,414454.51780116884
2291,344344.15985228313
2292,440203.636939891
2293,448908.82194945787
2294,398615.1623182524
2295,454992.8889110791
2296,258652.992771494
2297,346283.7395850798
2298,356706.1398811915
2299,345720.3928466778
2300,336393.846445387
2301,316171.5272613304
2302,257960.6457104754
2303,248071.29733015492
2304,250171.59058983534
2305,200564.34276279324
2306,194133.2326690052
2307,206322.3729091146
2308,227816.1102588844
2309,280554.2055237112
2310,212336.26067165151
2311,207404.61187054822
2312,166429.55772636252
2313,172872.23229946927
2314,166834.9181391734
2315,180780.4418426451
2316,193115.9255846369
2317,193166.08094756617
2318,174900.45473011746
2319,176729.55579876484
2320,177905.8665584941
2321,241731.39457393836
2322,178817.43374143713
2323,199247.72509828923
2324,184865.28029182908
2325,217807.9902002375
2326,183370.00182973905
2327,203120.8732337598
2328,220948.80342386765
2329,191080.24356968034
2330,177256.30147322128
2331,337249.70358893496
2332,393051.05630324065
2333,322282.1877453578
2334,267700.9414074615
2335,291566.8552152657
2336,301806.86648212414
2337,188447.67043230816
2338,248665.18488303572
2339,218556.28120280572
2340,368051.2468456
2341,202881.28411231402
2342,242241.46904175775
2343,235983.39501529286
2344,219322.27107396023
2345,231397.24006907525
2346,204256.52070524672
2347,190702.14978435903
2348,238255.99825895773
2349,177669.11691319363
2350,311203.93441212707
2351,246192.8350037491
2352,256726.3648399472
2353,238365.34447078282
2354,134313.7724309929
2355,141319.43799337177
2356,148217.78116382108
2357,187312.64185781393
2358,206260.68372821
2359,133928.7532917999
2360,114810.34386905469
2361,148540.55753941464
2362,248735.82807124587
2363,148415.50286609906
2364,151781.79199779694
2365,210929.06253294318
2366,192670.07516458907
2367,222238.16942704018
2368,222435.88661143905
2369,211407.47514812203
2370,165700.5503125455
2371,166169.81610157577
2372,196899.06288096827
2373,291806.1950591235
2374,328680.01747202605
2375,251504.6002020114
2376,305321.07636981964
2377,333588.4870466514
2378,154412.61258259814
2379,196195.6743981496
2380,151232.4145221667
2381,178860.8546647012
2382,209255.41064324797
2383,198859.89974761748
2384,239284.19448034785
2385,167380.02398609
2386,128848.66753968017
2387,131190.25451134302
2388,103049.53319878259
2389,119548.83610402068
2390,154429.7982515685
2391,147945.79632043565
2392,109574.9295990232
2393,179942.9409505247
2394,142210.51098627946
2395,215298.56446006475
2396,144796.4473981713
2397,229718.03630075074
2398,129823.44010547752
2399,69382.8698608318
2400,63337.05460081176
2401,115698.17999679458
2402,144860.0659533881
2403,147172.0294366663
2404,162383.97611623348
2405,162422.77543591178
2406,139737.4514601267
2407,127539.31511552211
2408,151372.47236321183
2409,118912.28727638812
2410,164082.21960329948
2411,110164.71430158708
2412,156869.25001836865
2413,132655.22406473907
2414,171466.23429209323
2415,133282.99898720946
2416,126296.20467436028
2417,135528.48727306596
2418,132489.37275049352
2419,124152.24496971846
2420,122015.29680637618
2421,139308.90209579712
2422,101866.57247669468
2423,125914.50437689372
2424,145474.8683611536
2425,174881.69869319242
2426,127398.19637222854
2427,138955.85013775717
2428,183858.91170095786
2429,108178.87436446693
2430,131153.43105898303
2431,113524.24490383614
2432,146407.7342205437
2433,143904.0455180127
2434,137848.47135157743
2435,148615.1374624474
2436,103750.94693450198
2437,103029.90418252426
2438,124918.59940931707
2439,98807.25392093313
2440,124906.49306886735
2441,97680.4940652085
2442,93880.2749042096
2443,133530.8753852986
2444,132014.867920206
2445,93986.20980460789
2446,142156.86828213118
2447,178330.63766781063
2448,126555.96917141738
2449,113032.84206817136
2450,164264.70756238696
2451,114752.0059998732
2452,199525.10858842108
2453,95685.90491194486
2454,112134.66422820189
2455,111108.89726262701
2456,140162.5440743338
2457,137743.10993183177
2458,136323.31794430397
2459,112466.61373689178
2460,143917.67450297097
2461,128043.40871987051
2462,132696.06571582853
2463,133475.54345709682
2464,173040.9482241097
2465,143182.32758763264
2466,120593.56787518252
2467,127516.64123474792
2468,87882.04743877157
2469,85968.87208100775
2470,188111.82574071796
2471,209343.74689838916
2472,168196.89223585065
2473,108666.71219953916
2474,71195.19303212156
2475,204334.40431831966
2476,118553.62404198917
2477,130733.26502919564
2478,159827.34114646335
2479,104499.34190973906
2480,145872.64633292
2481,121677.31671471997
2482,123489.05323863676
2483,106053.69741354292
2484,120762.82397509497
2485,130085.77001334843
2486,150576.37926254855
2487,157519.54108813556
2488,165724.21189687288
2489,161724.57105050734
2490,132845.37490714955
2491,90000.70794646673
2492,203270.23034345417
2493,157652.29655063438
2494,141205.30923997666
2495,83640.11675439653
2496,244421.58728665794
2497,157810.65504928713
2498,109834.90301476952
2499,81085.432994532
2500,119388.67668557518
2501,145168.93713198742
2502,136467.0475196481
2503,95441.55221480461
2504,150314.07961729093
2505,233926.54595613029
2506,234983.17189582164
2507,281004.3620046893
2508,233285.36687845903
2509,218905.8704386201
2510,213767.57286245583
2511,172865.5818890361
2512,208235.99868846926
2513,231238.7074948806
2514,259114.6644763867
2515,154210.96429369805
2516,179134.96384760618
2517,150073.0060094042
2518,160128.6767790781
2519,244472.86901080556
2520,223085.8451549219
2521,186155.3779825602
2522,228423.26609194154
2523,117663.24150832486
2524,143073.08540134598
2525,144257.33064608232
2526,142668.33705574606
2527,114450.64426250769
2528,127834.33362207902
2529,139839.60886556443
2530,121370.5672811989
2531,256509.96556597922
2532,223838.9701128349
2533,190636.40982436566
2534,238121.25732986463
2535,282729.8749244928
2536,220539.71826087733
2537,254759.57281903154
2538,172891.23079662715
2539,188952.2811941623
2540,183099.26117700947
2541,179232.5678773972
2542,163640.9290073747
2543,117044.37231131284
2544,114208.34170588337
2545,141187.12704292592
2546,123382.89456163964
2547,127002.42915661924
2548,155614.3073745983
2549,149915.2655674769
2550,601542.2130524855
2551,135072.49964845533
2552,128034.63820751027
2553,74269.77269143313
2554,92969.0371051162
2555,103941.86969599841
2556,95294.71876444836
2557,104414.04025083288
2558,145678.21463987493
2559,149193.92673719904
2560,149093.95916957912
2561,144540.4280600921
2562,141215.99361545435
2563,143391.5053040329
2564,210121.706261023
2565,149648.79344048796
2566,159813.25226221132
2567,152950.14174521042
2568,201806.84866885454
2569,238084.0205702741
2570,116815.49420616405
2571,189555.96190194675
2572,143079.83868179537
2573,213578.74509346977
2574,294219.1065816472
2575,126795.98320628764
2576,119015.3166892488
2577,142160.3486890906
2578,81273.78168904754
2579,55701.6644745251
2580,95161.552033631
2581,100360.45666959294
2582,110803.41986702326
2583,283247.0397501649
2584,185643.53714634466
2585,189756.1309928319
2586,224068.70145016594
2587,200162.99502624196
2588,137812.1762520091
2589,160600.85016994757
2590,203706.2711503298
2591,229086.77739522603
2592,206143.29437711992
2593,252112.97296242332
2594,184653.28250618395
2595,208337.46674212036
2596,284158.11479526985
2597,191251.29430757882
2598,285376.54922747123
2599,331399.7136303194
2600,140083.24173227386
2601,139456.55220624318
2602,84573.50328381953
2603,96546.72876267113
2604,92838.8621743452
2605,77538.19936022733
2606,146610.08613315402
2607,200515.39406973586
2608,180239.8974597749
2609,170022.0052573397
2610,108866.16970946304
2611,117545.25567838538
2612,164644.27703859762
2613,125004.14992136676
2614,117653.4824935878
2615,159908.2728835723
2616,149121.55063041198
2617,183796.02147064035
2618,204962.146724998
2619,194044.88118858924
2620,185084.4711201799
2621,172947.06608583496
2622,174622.2823394026
2623,232248.45325810343
2624,305777.3932090112
2625,279568.674764462
2626,171085.28532232912
2627,161721.68881137253
2628,491233.5706351694
2629,500248.48856549844
2630,389535.88918441674
2631,448904.4097998376
2632,399850.3475032093
2633,303132.0660363073
2634,430285.8537102782
2635,156623.19440100703
2636,170106.0298750021
2637,179962.86318723255
2638,268414.77947681514
2639,186060.75258217286
2640,154160.76617281506
2641,101793.00239141
2642,179735.15201134072
2643,106216.07804623785
2644,116265.71091490329
2645,109161.54034908467
2646,97313.11485567974
2647,107936.2435566676
2648,144867.22230129005
2649,157023.78059468928
2650,122637.63366056308
2651,139199.39290742084
2652,387688.48633320816
2653,255420.73412438345
2654,268071.87058136077
2655,413753.0020215169
2656,323675.7623834998
2657,341497.39071228664
2658,313662.71663157
2659,315107.0046889591
2660,371378.16633411637
2661,347740.2970377221
2662,366102.2527451625
2663,286760.68899856386
2664,273011.591366215
2665,337242.3281508704
2666,278292.53756207525
2667,171544.6744168409
2668,180596.90810925604
2669,187845.07610051974
2670,268578.4658782954
2671,188111.9715174392
2672,201769.05141597605
2673,198883.43408695806
2674,196685.5849781389
2675,174309.77877190357
2676,191836.6643922793
2677,197777.93509813305
2678,239800.31146619035
2679,287031.0240171218
2680,293324.07590862253
2681,390496.14611902717
2682,323683.65739389433
2683,480397.3292640322
2684,317316.843338116
2685,318617.3146060979
2686,241720.584140699
2687,313002.7426914246
2688,218588.91740834832
2689,209033.00783681532
2690,385919.7815024245
2691,189289.74611987625
2692,136870.02127064817
2693,202947.08834660487
2694,132245.114465907
2695,190788.53809018192
2696,181044.47813896489
2697,184274.50486366035
2698,188924.05650008892
2699,172862.59932482906
2700,159612.49859030562
2701,151228.1708793219
2702,108746.58718009775
2703,120833.44472469564
2704,141287.21799015085
2705,111183.53457743958
2706,106372.1617411627
2707,120405.71503035985
2708,129120.26539967817
2709,101146.84298163441
2710,126175.03874141395
2711,236104.9107573191
2712,371761.76340873656
2713,167591.82832092672
2714,145590.03963485404
2715,171588.44846492007
2716,144415.40329500943
2717,200743.0747448392
2718,219913.85909978842
2719,159711.26634008417
2720,173632.78573137373
2721,129750.41251368161
2722,158104.67409064498
2723,133862.76183836785
2724,123861.591477708
2725,131346.81712564264
2726,144869.31991746457
2727,159240.47274618698
2728,200339.39136061928
2729,151203.8826125245
2730,151096.4001509892
2731,135700.93189372463
2732,136851.28144637638
2733,156037.12047275863
2734,135497.98879037236
